Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
2022,OH,39151,Probable,Male,20+,6
2022,OH,39151,Probable,Female,20+,4
2022,OH,39151,Probable,Female,Suppressed,2
2022,OH,39153,Confirmed,Male,20+,5
2022,OH,39153,Confirmed,Suppressed,Suppressed,3
2022,OH,39153,Probable,Male,20+,4
2022,OH,39153,Probable,Male,Suppressed,1
2022,OH,39153,Probable,Suppressed,Suppressed,4
2022,OH,39155,Confirmed,Male,0-19,2
2022,OH,39155,Confirmed,Male,20+,4
2022,OH,39155,Confirmed,Female,20+,4
2022,OH,39155,Confirmed,Female,Suppressed,2
2022,OH,39155,Probable,Male,0-19,3
2022,OH,39155,Probable,Male,20+,1
2022,OH,39155,Probable,Female,20+,1
2022,OH,39155,Probable,Female,Suppressed,1
2022,OH,39157,Confirmed,Male,0-19,4
2022,OH,39157,Confirmed,Male,20+,8
2022,OH,39157,Confirmed,Female,20+,3
2022,OH,39157,Confirmed,Female,Suppressed,2
2022,OH,39157,Probable,Male,0-19,2
2022,OH,39157,Probable,Male,20+,7
2022,OH,39157,Probable,Female,20+,4
2022,OH,Suppressed,Confirmed,Male,20+,9
2022,OH,Suppressed,Confirmed,Female,0-19,8
2022,OH,Suppressed,Confirmed,Suppressed,Suppressed,27
2022,OH,Suppressed,Probable,Male,20+,5
2022,OH,Suppressed,Probable,Female,0-19,1
2022,OH,Suppressed,Probable,Suppressed,Suppressed,9
2022,OR,41033,Confirmed,Female,20+,1
2022,OR,41033,Probable,Female,20+,4
2022,OR,41033,Probable,Suppressed,Suppressed,2
2022,OR,41051,Probable,Male,Suppressed,5
2022,OR,Suppressed,Confirmed,Female,20+,1
2022,OR,Suppressed,Confirmed,Suppressed,20+,3
2022,OR,Suppressed,Confirmed,Suppressed,Suppressed,3
2022,OR,Suppressed,Probable,Female,20+,7
2022,OR,Suppressed,Probable,Suppressed,20+,13
2022,OR,Suppressed,Probable,Suppressed,Suppressed,22
2022,PA,42001,Probable,Male,0-19,10
2022,PA,42001,Probable,Male,20+,76
2022,PA,42001,Probable,Female,0-19,7
2022,PA,42001,Probable,Female,20+,50
2022,PA,42003,Probable,Male,0-19,14
2022,PA,42003,Probable,Male,20+,123
2022,PA,42003,Probable,Female,0-19,7
2022,PA,42003,Probable,Female,20+,66
2022,PA,42005,Probable,Male,0-19,9
2022,PA,42005,Probable,Male,20+,30
2022,PA,42005,Probable,Female,20+,23
2022,PA,42005,Probable,Female,Suppressed,2
2022,PA,42007,Probable,Male,0-19,6
2022,PA,42007,Probable,Male,20+,30
2022,PA,42007,Probable,Female,20+,26
2022,PA,42007,Probable,Female,Suppressed,1
2022,PA,42009,Probable,Male,0-19,5
2022,PA,42009,Probable,Male,20+,15
2022,PA,42009,Probable,Female,20+,16
2022,PA,42009,Probable,Female,Suppressed,2
2022,PA,42011,Probable,Male,0-19,22
2022,PA,42011,Probable,Male,20+,152
2022,PA,42011,Probable,Female,0-19,18
2022,PA,42011,Probable,Female,20+,111
2022,PA,42013,Probable,Male,0-19,5
2022,PA,42013,Probable,Male,20+,74
2022,PA,42013,Probable,Female,0-19,6
2022,PA,42013,Probable,Female,20+,15
2022,PA,42015,Probable,Male,20+,8
2022,PA,42015,Probable,Male,Suppressed,3
2022,PA,42015,Probable,Suppressed,20+,2
2022,PA,42015,Probable,Suppressed,Suppressed,1
2022,PA,42017,Probable,Male,0-19,30
2022,PA,42017,Probable,Male,20+,186
2022,PA,42017,Probable,Female,0-19,28
2022,PA,42017,Probable,Female,20+,146
2022,PA,42019,Probable,Male,0-19,5
2022,PA,42019,Probable,Male,20+,37
2022,PA,42019,Probable,Female,20+,20
2022,PA,42019,Probable,Female,Suppressed,1
2022,PA,42021,Probable,Male,0-19,24
2022,PA,42021,Probable,Male,20+,106
2022,PA,42021,Probable,Female,0-19,9
2022,PA,42021,Probable,Female,20+,89
2022,PA,42021,Probable,Suppressed,20+,1
2022,PA,42023,Probable,Female,20+,8
2022,PA,42023,Probable,Female,Suppressed,1
2022,PA,42023,Probable,Suppressed,20+,1
2022,PA,42025,Probable,Male,20+,7
2022,PA,42025,Probable,Male,Suppressed,1
2022,PA,42025,Probable,Suppressed,20+,4
2022,PA,42027,Probable,Male,0-19,22
2022,PA,42027,Probable,Male,20+,107
2022,PA,42027,Probable,Female,0-19,13
2022,PA,42027,Probable,Female,20+,87
2022,PA,42027,Probable,Suppressed,0-19,1
2022,PA,42029,Probable,Male,0-19,40
2022,PA,42029,Probable,Male,20+,316
2022,PA,42029,Probable,Female,0-19,42
2022,PA,42029,Probable,Female,20+,203
2022,PA,42031,Probable,Male,20+,15
2022,PA,42031,Probable,Male,Suppressed,3
2022,PA,42031,Probable,Female,20+,13
2022,PA,42031,Probable,Female,Suppressed,2
2022,PA,42033,Probable,Male,0-19,28
2022,PA,42033,Probable,Male,20+,96
2022,PA,42033,Probable,Female,0-19,14
2022,PA,42033,Probable,Female,20+,64
2022,PA,42035,Probable,Male,20+,19
2022,PA,42035,Probable,Male,Suppressed,4
2022,PA,42035,Probable,Female,20+,13
2022,PA,42035,Probable,Female,Suppressed,1
2022,PA,42037,Probable,Male,0-19,14
2022,PA,42037,Probable,Male,20+,50
2022,PA,42037,Probable,Female,0-19,6
2022,PA,42037,Probable,Female,20+,24
2022,PA,42039,Probable,Male,0-19,8
2022,PA,42039,Probable,Male,20+,24
2022,PA,42039,Probable,Female,20+,13
2022,PA,42039,Probable,Female,Suppressed,4
2022,PA,42041,Probable,Male,0-19,24
2022,PA,42041,Probable,Male,20+,97
2022,PA,42041,Probable,Female,0-19,17
2022,PA,42041,Probable,Female,20+,71
2022,PA,42043,Probable,Male,0-19,17
2022,PA,42043,Probable,Male,20+,93
2022,PA,42043,Probable,Female,0-19,10
2022,PA,42043,Probable,Female,20+,65
2022,PA,42045,Probable,Male,0-19,17
2022,PA,42045,Probable,Male,20+,141
2022,PA,42045,Probable,Male,Suppressed,1
2022,PA,42045,Probable,Female,0-19,15
2022,PA,42045,Probable,Female,20+,108
2022,PA,42047,Probable,Male,0-19,8
2022,PA,42047,Probable,Male,20+,48
2022,PA,42047,Probable,Female,0-19,8
2022,PA,42047,Probable,Female,20+,24
2022,PA,42049,Probable,Male,20+,29
2022,PA,42049,Probable,Male,Suppressed,3
2022,PA,42049,Probable,Female,20+,6
2022,PA,42049,Probable,Female,Suppressed,3
2022,PA,42051,Probable,Male,0-19,9
2022,PA,42051,Probable,Male,20+,43
2022,PA,42051,Probable,Female,0-19,11
2022,PA,42051,Probable,Female,20+,33
2022,PA,42053,Probable,Male,20+,6
2022,PA,42053,Probable,Male,Suppressed,1
2022,PA,42053,Probable,Suppressed,20+,4
2022,PA,42055,Probable,Male,0-19,17
2022,PA,42055,Probable,Male,20+,45
2022,PA,42055,Probable,Female,0-19,8
2022,PA,42055,Probable,Female,20+,20
2022,PA,42057,Probable,Male,20+,8
2022,PA,42057,Probable,Male,Suppressed,2
2022,PA,42057,Probable,Female,20+,9
2022,PA,42057,Probable,Female,Suppressed,2
2022,PA,42059,Probable,Male,20+,16
2022,PA,42059,Probable,Female,Suppressed,6
2022,PA,42059,Probable,Suppressed,Suppressed,2
2022,PA,42061,Probable,Male,20+,27
2022,PA,42061,Probable,Male,Suppressed,4
2022,PA,42061,Probable,Female,20+,9
2022,PA,42061,Probable,Female,Suppressed,3
2022,PA,42063,Probable,Male,0-19,9
2022,PA,42063,Probable,Male,20+,43
2022,PA,42063,Probable,Female,20+,39
2022,PA,42063,Probable,Female,Suppressed,2
2022,PA,42065,Probable,Male,0-19,12
2022,PA,42065,Probable,Male,20+,75
2022,PA,42065,Probable,Female,0-19,17
2022,PA,42065,Probable,Female,20+,51
2022,PA,42067,Probable,Male,20+,19
2022,PA,42067,Probable,Male,Suppressed,4
2022,PA,42067,Probable,Female,20+,13
2022,PA,42069,Probable,Male,0-19,20
2022,PA,42069,Probable,Male,20+,86
2022,PA,42069,Probable,Female,0-19,13
2022,PA,42069,Probable,Female,20+,58
2022,PA,42071,Probable,Male,0-19,62
2022,PA,42071,Probable,Male,20+,153
2022,PA,42071,Probable,Female,0-19,44
2022,PA,42071,Probable,Female,20+,116
2022,PA,42073,Probable,Male,20+,7
2022,PA,42073,Probable,Male,Suppressed,1
2022,PA,42073,Probable,Female,20+,10
2022,PA,42075,Probable,Male,0-19,9
2022,PA,42075,Probable,Male,20+,64
2022,PA,42075,Probable,Female,0-19,11
2022,PA,42075,Probable,Female,20+,33
2022,PA,42077,Probable,Male,20+,17
2022,PA,42077,Probable,Male,Suppressed,3
2022,PA,42077,Probable,Female,20+,16
2022,PA,42077,Probable,Female,Suppressed,3
2022,PA,42079,Probable,Male,0-19,23
2022,PA,42079,Probable,Male,20+,115
2022,PA,42079,Probable,Female,0-19,19
2022,PA,42079,Probable,Female,20+,66
2022,PA,42081,Probable,Male,0-19,14
2022,PA,42081,Probable,Male,20+,52
2022,PA,42081,Probable,Female,0-19,7
2022,PA,42081,Probable,Female,20+,31
2022,PA,42083,Probable,Male,0-19,17
2022,PA,42083,Probable,Male,20+,43
2022,PA,42083,Probable,Female,0-19,12
2022,PA,42083,Probable,Female,20+,44
2022,PA,42085,Probable,Male,20+,21
2022,PA,42085,Probable,Male,Suppressed,1
2022,PA,42085,Probable,Female,20+,18
2022,PA,42085,Probable,Female,Suppressed,1
2022,PA,42087,Probable,Male,0-19,8
2022,PA,42087,Probable,Male,20+,47
2022,PA,42087,Probable,Female,20+,24
2022,PA,42087,Probable,Female,Suppressed,4
2022,PA,42089,Probable,Male,20+,43
2022,PA,42089,Probable,Male,Suppressed,4
2022,PA,42089,Probable,Female,0-19,5
2022,PA,42089,Probable,Female,20+,27
2022,PA,42091,Probable,Male,0-19,41
2022,PA,42091,Probable,Male,20+,215
2022,PA,42091,Probable,Female,0-19,30
2022,PA,42091,Probable,Female,20+,147
2022,PA,42093,Probable,Male,0-19,5
2022,PA,42093,Probable,Male,20+,14
2022,PA,42093,Probable,Female,20+,8
2022,PA,42093,Probable,Female,Suppressed,2
2022,PA,42095,Probable,Male,0-19,6
2022,PA,42095,Probable,Male,20+,49
2022,PA,42095,Probable,Female,20+,31
2022,PA,42095,Probable,Female,Suppressed,2
2022,PA,42097,Probable,Male,0-19,7
2022,PA,42097,Probable,Male,20+,35
2022,PA,42097,Probable,Female,0-19,7
2022,PA,42097,Probable,Female,20+,19
2022,PA,42099,Probable,Male,0-19,10
2022,PA,42099,Probable,Male,20+,52
2022,PA,42099,Probable,Female,0-19,11
2022,PA,42099,Probable,Female,20+,41
2022,PA,42101,Probable,Male,0-19,27
2022,PA,42101,Probable,Male,20+,92
2022,PA,42101,Probable,Female,0-19,19
2022,PA,42101,Probable,Female,20+,93
2022,PA,42103,Probable,Male,0-19,8
2022,PA,42103,Probable,Male,20+,57
2022,PA,42103,Probable,Female,0-19,5
2022,PA,42103,Probable,Female,20+,38
2022,PA,42103,Probable,Suppressed,20+,1
2022,PA,42105,Probable,Male,0-19,7
2022,PA,42105,Probable,Male,20+,33
2022,PA,42105,Probable,Female,0-19,5
2022,PA,42105,Probable,Female,20+,25
2022,PA,42107,Probable,Male,0-19,11
2022,PA,42107,Probable,Male,20+,32
2022,PA,42107,Probable,Female,20+,29
2022,PA,42107,Probable,Female,Suppressed,4
2022,PA,42109,Probable,Male,20+,9
2022,PA,42109,Probable,Male,Suppressed,3
2022,PA,42109,Probable,Female,20+,6
2022,PA,42109,Probable,Female,Suppressed,2
2022,PA,42111,Probable,Male,0-19,9
2022,PA,42111,Probable,Male,20+,47
2022,PA,42111,Probable,Female,0-19,8
2022,PA,42111,Probable,Female,20+,31
2022,PA,42115,Probable,Male,0-19,19
2022,PA,42115,Probable,Male,20+,45
2022,PA,42115,Probable,Female,0-19,11
2022,PA,42115,Probable,Female,20+,39
2022,PA,42117,Probable,Male,20+,12
2022,PA,42117,Probable,Male,Suppressed,3
2022,PA,42117,Probable,Female,20+,5
2022,PA,42119,Probable,Male,0-19,11
2022,PA,42119,Probable,Male,20+,20
2022,PA,42119,Probable,Female,0-19,5
2022,PA,42119,Probable,Female,20+,13
2022,PA,42119,Probable,Suppressed,0-19,1
2022,PA,42121,Probable,Male,20+,13
2022,PA,42121,Probable,Male,Suppressed,2
2022,PA,42121,Probable,Female,20+,5
2022,PA,42123,Probable,Male,20+,21
2022,PA,42123,Probable,Male,Suppressed,3
2022,PA,42123,Probable,Female,0-19,8
2022,PA,42123,Probable,Female,20+,5
2022,PA,42125,Probable,Male,20+,48
2022,PA,42125,Probable,Male,Suppressed,4
2022,PA,42125,Probable,Female,20+,20
2022,PA,42125,Probable,Female,Suppressed,3
2022,PA,42127,Probable,Male,0-19,12
2022,PA,42127,Probable,Male,20+,85
2022,PA,42127,Probable,Female,0-19,9
2022,PA,42127,Probable,Female,20+,55
2022,PA,42129,Probable,Male,0-19,48
2022,PA,42129,Probable,Male,20+,215
2022,PA,42129,Probable,Female,0-19,30
2022,PA,42129,Probable,Female,20+,152
2022,PA,42131,Probable,Male,0-19,8
2022,PA,42131,Probable,Male,20+,27
2022,PA,42131,Probable,Female,20+,25
2022,PA,42131,Probable,Female,Suppressed,3
2022,PA,42133,Probable,Male,0-19,47
2022,PA,42133,Probable,Male,20+,233
2022,PA,42133,Probable,Female,0-19,30
2022,PA,42133,Probable,Female,20+,146
2022,PA,Suppressed,Probable,Male,0-19,2
2022,PA,Suppressed,Probable,Male,Suppressed,2
2022,PA,Suppressed,Probable,Suppressed,Suppressed,4
2022,RI,44001,Probable,Male,0-19,10
2022,RI,44001,Probable,Male,20+,46
2022,RI,44001,Probable,Female,0-19,8
2022,RI,44001,Probable,Female,20+,39
2022,RI,44003,Probable,Male,0-19,15
2022,RI,44003,Probable,Male,20+,219
2022,RI,44003,Probable,Female,0-19,14
2022,RI,44003,Probable,Female,20+,136
2022,RI,44005,Probable,Male,0-19,18
2022,RI,44005,Probable,Male,20+,135
2022,RI,44005,Probable,Female,0-19,11
2022,RI,44005,Probable,Female,20+,114
2022,RI,44007,Probable,Male,0-19,59
2022,RI,44007,Probable,Male,20+,358
2022,RI,44007,Probable,Female,0-19,46
2022,RI,44007,Probable,Female,20+,308
2022,RI,44009,Probable,Male,0-19,38
2022,RI,44009,Probable,Male,20+,411
2022,RI,44009,Probable,Female,0-19,35
2022,RI,44009,Probable,Female,20+,306
2022,SC,45045,Confirmed,Suppressed,Suppressed,7
2022,SC,45051,Confirmed,Suppressed,Suppressed,2
2022,SC,45051,Probable,Suppressed,Suppressed,3
2022,SC,45063,Confirmed,Suppressed,Suppressed,5
2022,SC,Suppressed,Confirmed,Female,20+,4
2022,SC,Suppressed,Confirmed,Suppressed,Suppressed,18
2022,SC,Suppressed,Probable,Female,20+,3
2022,SC,Suppressed,Probable,Suppressed,Suppressed,2
2022,SD,Suppressed,Confirmed,Male,20+,6
2022,SD,Suppressed,Confirmed,Suppressed,20+,4
2022,SD,Suppressed,Probable,Suppressed,20+,1
2022,TN,Suppressed,Confirmed,Female,20+,1
2022,TN,Suppressed,Confirmed,Suppressed,Suppressed,14
2022,TN,Suppressed,Probable,Female,20+,5
2022,TN,Suppressed,Probable,Suppressed,Suppressed,12
2022,TX,Suppressed,Confirmed,Suppressed,20+,18
2022,TX,Suppressed,Confirmed,Suppressed,Suppressed,3
2022,TX,Suppressed,Probable,Suppressed,Suppressed,2
2022,UT,49035,Confirmed,Female,20+,2
2022,UT,49035,Confirmed,Suppressed,Suppressed,1
2022,UT,49035,Probable,Female,20+,4
2022,UT,49035,Probable,Suppressed,Suppressed,3
2022,UT,Suppressed,Confirmed,Female,20+,1
2022,UT,Suppressed,Confirmed,Suppressed,Suppressed,1
2022,UT,Suppressed,Probable,Female,20+,2
2022,UT,Suppressed,Probable,Suppressed,Suppressed,2
2022,VA,51001,Probable,Male,20+,5
2022,VA,51001,Probable,Suppressed,Suppressed,1
2022,VA,51003,Probable,Male,20+,8
2022,VA,51003,Probable,Male,Suppressed,3
2022,VA,51003,Probable,Female,20+,9
2022,VA,51003,Probable,Female,Suppressed,3
2022,VA,51013,Probable,Male,20+,20
2022,VA,51013,Probable,Male,Suppressed,4
2022,VA,51013,Probable,Female,20+,12
2022,VA,51013,Probable,Female,Suppressed,2
2022,VA,51015,Probable,Male,20+,9
2022,VA,51015,Probable,Male,Suppressed,4
2022,VA,51015,Probable,Female,0-19,6
2022,VA,51015,Probable,Female,Suppressed,4
2022,VA,51017,Probable,Male,20+,5
2022,VA,51017,Probable,Suppressed,Suppressed,1
2022,VA,51019,Probable,Male,20+,5
2022,VA,51019,Probable,Male,Suppressed,2
2022,VA,51019,Probable,Suppressed,Suppressed,1
2022,VA,51021,Probable,Male,20+,5
2022,VA,51021,Probable,Suppressed,Suppressed,2
2022,VA,51023,Probable,Suppressed,Suppressed,5
2022,VA,51035,Probable,Male,20+,22
2022,VA,51035,Probable,Male,Suppressed,3
2022,VA,51035,Probable,Female,20+,22
2022,VA,51035,Probable,Female,Suppressed,3
2022,VA,51041,Probable,Suppressed,Suppressed,5
2022,VA,51043,Probable,Male,20+,7
2022,VA,51043,Probable,Suppressed,Suppressed,3
2022,VA,51059,Probable,Male,0-19,17
2022,VA,51059,Probable,Male,20+,43
2022,VA,51059,Probable,Female,0-19,7
2022,VA,51059,Probable,Female,20+,65
2022,VA,51061,Probable,Male,20+,13
2022,VA,51061,Probable,Male,Suppressed,4
2022,VA,51061,Probable,Female,20+,8
2022,VA,51061,Probable,Female,Suppressed,1
2022,VA,51063,Probable,Male,0-19,5
2022,VA,51063,Probable,Male,20+,33
2022,VA,51063,Probable,Female,20+,24
2022,VA,51063,Probable,Female,Suppressed,4
2022,VA,51067,Probable,Suppressed,Suppressed,5
2022,VA,51069,Probable,Male,0-19,11
2022,VA,51069,Probable,Male,20+,29
2022,VA,51069,Probable,Female,0-19,8
2022,VA,51069,Probable,Female,20+,15
2022,VA,51071,Probable,Male,20+,6
2022,VA,51071,Probable,Male,Suppressed,1
2022,VA,51071,Probable,Suppressed,Suppressed,4
2022,VA,51077,Probable,Male,20+,26
2022,VA,51077,Probable,Male,Suppressed,1
2022,VA,51077,Probable,Female,20+,15
2022,VA,51077,Probable,Female,Suppressed,1
2022,VA,51087,Probable,Male,20+,9
2022,VA,51087,Probable,Female,Suppressed,5
2022,VA,51091,Probable,Male,20+,5
2022,VA,51091,Probable,Suppressed,Suppressed,1
2022,VA,51107,Probable,Male,0-19,8
2022,VA,51107,Probable,Male,20+,28
2022,VA,51107,Probable,Female,0-19,11
2022,VA,51107,Probable,Female,20+,36
2022,VA,51109,Probable,Female,20+,7
2022,VA,51109,Probable,Female,Suppressed,1
2022,VA,51109,Probable,Suppressed,Suppressed,3
2022,VA,51121,Probable,Male,0-19,8
2022,VA,51121,Probable,Male,20+,22
2022,VA,51121,Probable,Female,0-19,7
2022,VA,51121,Probable,Female,20+,13
2022,VA,51125,Probable,Suppressed,Suppressed,5
2022,VA,51131,Probable,Suppressed,Suppressed,5
2022,VA,51137,Probable,Female,20+,5
2022,VA,51137,Probable,Suppressed,20+,3
2022,VA,51137,Probable,Suppressed,Suppressed,1
2022,VA,51139,Probable,Female,20+,7
2022,VA,51139,Probable,Suppressed,20+,4
2022,VA,51139,Probable,Suppressed,Suppressed,3
2022,VA,51141,Probable,Suppressed,Suppressed,8
2022,VA,51147,Probable,Suppressed,Suppressed,7
2022,VA,51153,Probable,Male,20+,11
2022,VA,51153,Probable,Male,Suppressed,3
2022,VA,51153,Probable,Female,20+,11
2022,VA,51153,Probable,Female,Suppressed,2
2022,VA,51155,Probable,Male,0-19,6
2022,VA,51155,Probable,Male,20+,20
2022,VA,51155,Probable,Female,20+,21
2022,VA,51155,Probable,Female,Suppressed,3
2022,VA,51157,Probable,Female,20+,6
2022,VA,51157,Probable,Female,Suppressed,1
2022,VA,51157,Probable,Suppressed,20+,1
2022,VA,51161,Probable,Male,20+,9
2022,VA,51161,Probable,Male,Suppressed,1
2022,VA,51161,Probable,Female,20+,8
2022,VA,51163,Probable,Male,20+,8
2022,VA,51163,Probable,Male,Suppressed,1
2022,VA,51163,Probable,Suppressed,Suppressed,4
2022,VA,51165,Probable,Male,0-19,5
2022,VA,51165,Probable,Male,20+,18
2022,VA,51165,Probable,Female,20+,6
2022,VA,51165,Probable,Female,Suppressed,3
2022,VA,51171,Probable,Male,20+,18
2022,VA,51171,Probable,Male,Suppressed,3
2022,VA,51171,Probable,Female,20+,14
2022,VA,51171,Probable,Female,Suppressed,1
2022,VA,51173,Probable,Male,20+,6
2022,VA,51173,Probable,Female,20+,6
2022,VA,51173,Probable,Female,Suppressed,3
2022,VA,51177,Probable,Male,Suppressed,7
2022,VA,51177,Probable,Suppressed,Suppressed,7
2022,VA,51179,Probable,Male,20+,7
2022,VA,51179,Probable,Male,Suppressed,2
2022,VA,51179,Probable,Female,20+,6
2022,VA,51179,Probable,Female,Suppressed,2
2022,VA,51185,Probable,Male,20+,5
2022,VA,51185,Probable,Male,Suppressed,2
2022,VA,51185,Probable,Suppressed,Suppressed,2
2022,VA,51187,Probable,Male,20+,16
2022,VA,51187,Probable,Male,Suppressed,4
2022,VA,51187,Probable,Female,20+,9
2022,VA,51187,Probable,Female,Suppressed,3
2022,VA,51191,Probable,Male,20+,5
2022,VA,51191,Probable,Male,Suppressed,1
2022,VA,51191,Probable,Suppressed,Suppressed,4
2022,VA,51197,Probable,Male,20+,17
2022,VA,51197,Probable,Male,Suppressed,3
2022,VA,51197,Probable,Female,20+,11
2022,VA,51197,Probable,Female,Suppressed,1
2022,VA,51510,Probable,Male,20+,5
2022,VA,51510,Probable,Male,Suppressed,2
2022,VA,51510,Probable,Suppressed,Suppressed,1
2022,VA,51540,Probable,Suppressed,Suppressed,6
2022,VA,51580,Probable,Suppressed,Suppressed,5
2022,VA,51640,Probable,Female,20+,8
2022,VA,51640,Probable,Suppressed,20+,4
2022,VA,51640,Probable,Suppressed,Suppressed,2
2022,VA,51660,Probable,Male,20+,11
2022,VA,51660,Probable,Male,Suppressed,2
2022,VA,51660,Probable,Female,0-19,5
2022,VA,51660,Probable,Female,20+,12
2022,VA,51680,Probable,Female,20+,7
2022,VA,51680,Probable,Female,Suppressed,1
2022,VA,51680,Probable,Suppressed,20+,2
2022,VA,51680,Probable,Suppressed,Suppressed,1
2022,VA,51750,Probable,Male,20+,6
2022,VA,51750,Probable,Male,Suppressed,3
2022,VA,51750,Probable,Suppressed,Suppressed,4
2022,VA,51760,Probable,Suppressed,Suppressed,8
2022,VA,51770,Probable,Male,20+,10
2022,VA,51770,Probable,Female,20+,5
2022,VA,51770,Probable,Female,Suppressed,1
2022,VA,51775,Probable,Suppressed,Suppressed,5
2022,VA,51790,Probable,Suppressed,Suppressed,6
2022,VA,51810,Probable,Male,20+,6
2022,VA,51810,Probable,Male,Suppressed,1
2022,VA,51810,Probable,Female,20+,6
2022,VA,51840,Probable,Male,20+,6
2022,VA,51840,Probable,Suppressed,Suppressed,2
2022,VA,Unknown,Probable,Male,0-19,14
2022,VA,Unknown,Probable,Male,20+,43
2022,VA,Unknown,Probable,Female,0-19,10
2022,VA,Unknown,Probable,Female,20+,39
2022,VA,Suppressed,Probable,Male,20+,27
2022,VA,Suppressed,Probable,Female,0-19,4
2022,VA,Suppressed,Probable,Suppressed,Suppressed,71
2022,VT,50001,Probable,Male,0-19,9
2022,VT,50001,Probable,Male,20+,37
2022,VT,50001,Probable,Female,0-19,9
2022,VT,50001,Probable,Female,20+,48
2022,VT,50003,Probable,Male,0-19,13
2022,VT,50003,Probable,Male,20+,67
2022,VT,50003,Probable,Female,0-19,7
2022,VT,50003,Probable,Female,20+,37
2022,VT,50005,Probable,Male,20+,17
2022,VT,50005,Probable,Male,Suppressed,4
2022,VT,50005,Probable,Female,20+,17
2022,VT,50005,Probable,Female,Suppressed,2
2022,VT,50007,Probable,Male,0-19,19
2022,VT,50007,Probable,Male,20+,142
2022,VT,50007,Probable,Female,0-19,13
2022,VT,50007,Probable,Female,20+,100
2022,VT,50011,Probable,Male,0-19,5
2022,VT,50011,Probable,Male,20+,27
2022,VT,50011,Probable,Female,0-19,6
2022,VT,50011,Probable,Female,20+,24
2022,VT,50013,Probable,Male,20+,10
2022,VT,50013,Probable,Male,Suppressed,2
2022,VT,50013,Probable,Female,20+,5
2022,VT,50013,Probable,Female,Suppressed,2
2022,VT,50015,Probable,Male,20+,16
2022,VT,50015,Probable,Male,Suppressed,4
2022,VT,50015,Probable,Female,20+,13
2022,VT,50017,Probable,Male,0-19,7
2022,VT,50017,Probable,Male,20+,36
2022,VT,50017,Probable,Female,0-19,8
2022,VT,50017,Probable,Female,20+,29
2022,VT,50019,Probable,Male,20+,7
2022,VT,50019,Probable,Male,Suppressed,2
2022,VT,50019,Probable,Suppressed,20+,2
2022,VT,50021,Probable,Male,0-19,9
2022,VT,50021,Probable,Male,20+,57
2022,VT,50021,Probable,Female,20+,51
2022,VT,50021,Probable,Female,Suppressed,4
2022,VT,50023,Probable,Male,0-19,11
2022,VT,50023,Probable,Male,20+,46
2022,VT,50023,Probable,Female,0-19,8
2022,VT,50023,Probable,Female,20+,48
2022,VT,50025,Probable,Male,0-19,13
2022,VT,50025,Probable,Male,20+,64
2022,VT,50025,Probable,Female,0-19,6
2022,VT,50025,Probable,Female,20+,33
2022,VT,50027,Probable,Male,0-19,15
2022,VT,50027,Probable,Male,20+,99
2022,VT,50027,Probable,Female,0-19,11
2022,VT,50027,Probable,Female,20+,86
2022,VT,Suppressed,Probable,Female,20+,3
2022,VT,Suppressed,Probable,Suppressed,20+,2
2022,WA,53033,Confirmed,Suppressed,Suppressed,5
2022,WA,Suppressed,Confirmed,Female,20+,5
2022,WA,Suppressed,Confirmed,Suppressed,Suppressed,13
2022,WI,55001,Probable,Male,0-19,5
2022,WI,55001,Probable,Male,20+,34
2022,WI,55001,Probable,Female,20+,27
2022,WI,55001,Probable,Female,Suppressed,2
2022,WI,55003,Probable,Male,20+,6
2022,WI,55003,Probable,Male,Suppressed,3
2022,WI,55003,Probable,Female,20+,5
2022,WI,55003,Probable,Female,Suppressed,2
2022,WI,55005,Probable,Male,0-19,6
2022,WI,55005,Probable,Male,20+,39
2022,WI,55005,Probable,Female,20+,29
2022,WI,55005,Probable,Female,Suppressed,4
2022,WI,55007,Probable,Male,20+,24
2022,WI,55007,Probable,Female,20+,18
2022,WI,55007,Probable,Female,Suppressed,3
2022,WI,55009,Probable,Male,0-19,25
2022,WI,55009,Probable,Male,20+,87
2022,WI,55009,Probable,Female,0-19,14
2022,WI,55009,Probable,Female,20+,72
2022,WI,55011,Probable,Male,20+,14
2022,WI,55011,Probable,Male,Suppressed,1
2022,WI,55011,Probable,Female,20+,6
2022,WI,55011,Probable,Female,Suppressed,1
2022,WI,55013,Probable,Male,0-19,5
2022,WI,55013,Probable,Male,20+,30
2022,WI,55013,Probable,Female,20+,21
2022,WI,55013,Probable,Female,Suppressed,2
2022,WI,55015,Probable,Male,20+,7
2022,WI,55015,Probable,Male,Suppressed,1
2022,WI,55015,Probable,Female,20+,10
2022,WI,55015,Probable,Female,Suppressed,1
2022,WI,55017,Probable,Male,0-19,11
2022,WI,55017,Probable,Male,20+,40
2022,WI,55017,Probable,Female,0-19,8
2022,WI,55017,Probable,Female,20+,45
2022,WI,55019,Probable,Male,20+,26
2022,WI,55019,Probable,Female,20+,14
2022,WI,55019,Probable,Female,Suppressed,1
2022,WI,55021,Probable,Male,0-19,9
2022,WI,55021,Probable,Male,20+,42
2022,WI,55021,Probable,Female,20+,40
2022,WI,55021,Probable,Female,Suppressed,2
2022,WI,55023,Probable,Male,20+,5
2022,WI,55023,Probable,Male,Suppressed,2
2022,WI,55023,Probable,Female,20+,9
2022,WI,55023,Probable,Female,Suppressed,2
